geoRegion,datum,entries,sumTotal,timeframe_14d,timeframe_all,offset_last7d,sumTotal_last7d,offset_last14d,sumTotal_last14d,offset_last28d,sumTotal_last28d,sum7d,sum14d,mean7d,mean14d,entries_diff_last_age,pop,inz_entries,inzsumTotal,inzmean7d,inzmean14d,inzsumTotal_last7d,inzsumTotal_last14d,inzsumTotal_last28d,inzsum7d,inzsum14d,sumdelta7d,inzdelta7d,type,type_variant,version,datum_unit,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last
BL,2022-05-09,80,125968,FALSE,TRUE,155137,0,155092,0,154743,0,484,1060,64.43,61.36,7,292817,27.32,43019.36,22,20.96,NA,NA,NA,165.29,362,-28,-9.560000000000002,COVID19Cases,,2023-01-24_06-03-16,day,80,0,38
BL,2022-05-10,66,126034,FALSE,TRUE,155137,0,155092,0,154743,0,465,1025,58.57,60.14,7,292817,22.54,43041.9,20,20.54,NA,NA,NA,158.8,350.05,-19,-6.489999999999981,COVID19Cases,,2023-01-24_06-03-16,day,66,0,38
BL,2022-05-11,70,126104,FALSE,TRUE,155137,0,155092,0,154743,0,456,992,56.86,58.29,7,292817,23.91,43065.81,19.42,19.91,NA,NA,NA,155.73,338.78,-9,-3.0700000000000216,COVID19Cases,,2023-01-24_06-03-16,day,70,0,38
BL,2022-05-12,67,126171,FALSE,TRUE,155137,0,155092,0,154743,0,451,963,56,56.43,7,292817,22.88,43088.69,19.12,19.27,NA,NA,NA,154.02,328.87,-5,-1.7099999999999795,COVID19Cases,,2023-01-24_06-03-16,day,67,0,38
BL,2022-05-13,46,126217,FALSE,TRUE,155137,0,155092,0,154743,0,410,929,53.57,52.93,7,292817,15.71,43104.4,18.29,18.08,NA,NA,NA,140.02,317.26,-41,-14,COVID19Cases,,2023-01-24_06-03-16,day,46,0,38
BL,2022-05-14,31,126248,FALSE,TRUE,155137,0,155092,0,154743,0,398,916,53.86,52.07,7,292817,10.59,43114.98,18.39,17.78,NA,NA,NA,135.92,312.82,-12,-4.100000000000023,COVID19Cases,,2023-01-24_06-03-16,day,31,0,38
BL,2022-05-15,32,126280,FALSE,TRUE,155137,0,155092,0,154743,0,392,904,51.43,51.07,7,292817,10.93,43125.91,17.56,17.44,NA,NA,NA,133.87,308.73,-6,-2.049999999999983,COVID19Cases,,2023-01-24_06-03-16,day,32,0,38
BL,2022-05-16,63,126343,FALSE,TRUE,155137,0,155092,0,154743,0,375,859,48.43,49.5,7,292817,21.52,43147.43,16.54,16.9,NA,NA,NA,128.07,293.36,-17,-5.800000000000011,COVID19Cases,,2023-01-24_06-03-16,day,63,0,38
BL,2022-05-17,68,126411,FALSE,TRUE,155137,0,155092,0,154743,0,377,842,47.29,47.79,7,292817,23.22,43170.65,16.15,16.32,NA,NA,NA,128.75,287.55,2,0.6800000000000068,COVID19Cases,,2023-01-24_06-03-16,day,68,0,38
BL,2022-05-18,53,126464,FALSE,TRUE,155137,0,155092,0,154743,0,360,816,47.29,46.5,7,292817,18.1,43188.75,16.15,15.88,NA,NA,NA,122.94,278.67,-17,-5.810000000000002,COVID19Cases,,2023-01-24_06-03-16,day,53,0,38
BL,2022-05-19,46,126510,FALSE,TRUE,155137,0,155092,0,154743,0,339,790,46.14,42.79,7,292817,15.71,43204.46,15.76,14.61,NA,NA,NA,115.77,269.79,-21,-7.170000000000002,COVID19Cases,,2023-01-24_06-03-16,day,46,0,38
BL,2022-05-20,38,126548,FALSE,TRUE,155137,0,155092,0,154743,0,331,741,45.43,42.5,7,292817,12.98,43217.44,15.51,14.51,NA,NA,NA,113.04,253.06,-8,-2.7299999999999898,COVID19Cases,,2023-01-24_06-03-16,day,38,0,38
BL,2022-05-21,31,126579,FALSE,TRUE,155137,0,155092,0,154743,0,331,729,41.71,42.29,7,292817,10.59,43228.02,14.24,14.44,NA,NA,NA,113.04,248.96,0,0,COVID19Cases,,2023-01-24_06-03-16,day,31,0,38
BL,2022-05-22,24,126603,FALSE,TRUE,155137,0,155092,0,154743,0,323,715,41.57,41.43,7,292817,8.2,43236.22,14.2,14.15,NA,NA,NA,110.31,244.18,-8,-2.730000000000004,COVID19Cases,,2023-01-24_06-03-16,day,24,0,38
BL,2022-05-23,58,126661,FALSE,TRUE,155137,0,155092,0,154743,0,318,693,37.14,39.93,7,292817,19.81,43256.03,12.68,13.64,NA,NA,NA,108.6,236.67,-5,-1.710000000000008,COVID19Cases,,2023-01-24_06-03-16,day,58,0,38
BL,2022-05-24,42,126703,FALSE,TRUE,155137,0,155092,0,154743,0,292,669,37.71,39.5,7,292817,14.34,43270.37,12.88,13.49,NA,NA,NA,99.72,228.47,-26,-8.879999999999995,COVID19Cases,,2023-01-24_06-03-16,day,42,0,38
BL,2022-05-25,52,126755,FALSE,TRUE,155137,0,155092,0,154743,0,291,651,37.29,39.36,7,292817,17.76,43288.13,12.73,13.44,NA,NA,NA,99.38,222.32,-1,-0.3400000000000034,COVID19Cases,,2023-01-24_06-03-16,day,52,0,38
BL,2022-05-26,15,126770,FALSE,TRUE,155137,0,155092,0,154743,0,260,599,36.71,41.14,7,292817,5.12,43293.25,12.54,14.05,NA,NA,NA,88.79,204.56,-31,-10.58999999999999,COVID19Cases,,2023-01-24_06-03-16,day,15,0,38
BL,2022-05-27,42,126812,FALSE,TRUE,155137,0,155092,0,154743,0,264,595,34.43,41.64,7,292817,14.34,43307.59,11.76,14.22,NA,NA,NA,90.16,203.2,4,1.3699999999999903,COVID19Cases,,2023-01-24_06-03-16,day,42,0,38
BL,2022-05-28,28,126840,FALSE,TRUE,155137,0,155092,0,154743,0,261,592,37.29,42.14,7,292817,9.56,43317.16,12.73,14.39,NA,NA,NA,89.13,202.17,-3,-1.0300000000000011,COVID19Cases,,2023-01-24_06-03-16,day,28,0,38
BL,2022-05-29,20,126860,FALSE,TRUE,155137,0,155092,0,154743,0,257,580,37.14,43.57,7,292817,6.83,43323.99,12.68,14.88,NA,NA,NA,87.77,198.08,-4,-1.3599999999999994,COVID19Cases,,2023-01-24_06-03-16,day,20,0,38
BL,2022-05-30,42,126902,FALSE,TRUE,155137,0,155092,0,154743,0,241,559,45.14,44,7,292817,14.34,43338.33,15.42,15.03,NA,NA,NA,82.3,190.9,-16,-5.469999999999999,COVID19Cases,,2023-01-24_06-03-16,day,42,0,38
BL,2022-05-31,62,126964,FALSE,TRUE,155137,0,155092,0,154743,0,261,553,45.57,49.14,7,292817,21.17,43359.5,15.56,16.78,NA,NA,NA,89.13,188.86,20,6.829999999999998,COVID19Cases,,2023-01-24_06-03-16,day,62,0,38
BL,2022-06-01,51,127015,FALSE,TRUE,155137,0,155092,0,154743,0,260,551,47,52.57,7,292817,17.42,43376.92,16.05,17.95,NA,NA,NA,88.79,188.17,-1,-0.3399999999999892,COVID19Cases,,2023-01-24_06-03-16,day,51,0,38
BL,2022-06-02,71,127086,FALSE,TRUE,155137,0,155092,0,154743,0,316,576,50.43,58.21,7,292817,24.25,43401.17,17.22,19.88,NA,NA,NA,107.92,196.71,56,19.129999999999995,COVID19Cases,,2023-01-24_06-03-16,day,71,0,38
BL,2022-06-03,45,127131,FALSE,TRUE,155137,0,155092,0,154743,0,319,583,53.57,61.43,7,292817,15.37,43416.54,18.29,20.98,NA,NA,NA,108.94,199.1,3,1.019999999999996,COVID19Cases,,2023-01-24_06-03-16,day,45,0,38
BL,2022-06-04,38,127169,FALSE,TRUE,155137,0,155092,0,154743,0,329,590,61,64.79,7,292817,12.98,43429.51,20.83,22.13,NA,NA,NA,112.36,201.49,10,3.4200000000000017,COVID19Cases,,2023-01-24_06-03-16,day,38,0,38
BL,2022-06-05,44,127213,FALSE,TRUE,155137,0,155092,0,154743,0,353,610,68,67.71,7,292817,15.03,43444.54,23.22,23.12,NA,NA,NA,120.55,208.32,24,8.189999999999998,COVID19Cases,,2023-01-24_06-03-16,day,44,0,38
BL,2022-06-06,64,127277,FALSE,TRUE,155137,0,155092,0,154743,0,375,616,71.29,75.29,7,292817,21.86,43466.4,24.35,25.71,NA,NA,NA,128.07,210.37,22,7.519999999999996,COVID19Cases,,2023-01-24_06-03-16,day,64,0,38
BL,2022-06-07,114,127391,FALSE,TRUE,155137,0,155092,0,154743,0,427,688,77.29,79.86,7,292817,38.93,43505.33,26.4,27.27,NA,NA,NA,145.82,234.96,52,17.75,COVID19Cases,,2023-01-24_06-03-16,day,114,0,38
BL,2022-06-08,100,127491,FALSE,TRUE,155137,0,155092,0,154743,0,476,736,82.57,85.5,7,292817,34.15,43539.48,28.2,29.2,NA,NA,NA,162.56,251.35,49,16.74000000000001,COVID19Cases,,2023-01-24_06-03-16,day,100,0,38
BL,2022-06-09,94,127585,FALSE,TRUE,155137,0,155092,0,154743,0,499,815,85,90.86,7,292817,32.1,43571.58,29.03,31.03,NA,NA,NA,170.41,278.33,23,7.849999999999994,COVID19Cases,,2023-01-24_06-03-16,day,94,0,38
BL,2022-06-10,87,127672,FALSE,TRUE,155137,0,155092,0,154743,0,541,860,97,95.86,7,292817,29.71,43601.29,33.13,32.74,NA,NA,NA,184.76,293.7,42,14.349999999999994,COVID19Cases,,2023-01-24_06-03-16,day,87,0,38
BL,2022-06-11,75,127747,FALSE,TRUE,155137,0,155092,0,154743,0,578,907,98.71,101.07,7,292817,25.61,43626.91,33.71,34.52,NA,NA,NA,197.39,309.75,37,12.629999999999995,COVID19Cases,,2023-01-24_06-03-16,day,75,0,38
BL,2022-06-12,61,127808,FALSE,TRUE,155137,0,155092,0,154743,0,595,948,103,103.71,7,292817,20.83,43647.74,35.18,35.42,NA,NA,NA,203.2,323.75,17,5.810000000000002,COVID19Cases,,2023-01-24_06-03-16,day,61,0,38
BL,2022-06-13,148,127956,FALSE,TRUE,155137,0,155092,0,154743,0,679,1054,110.43,113.36,7,292817,50.54,43698.28,37.71,38.71,NA,NA,NA,231.89,359.95,84,28.689999999999998,COVID19Cases,,2023-01-24_06-03-16,day,148,0,38
BL,2022-06-14,126,128082,FALSE,TRUE,155137,0,155092,0,154743,0,691,1118,114.43,122.29,7,292817,43.03,43741.31,39.08,41.76,NA,NA,NA,235.98,381.81,12,4.090000000000003,COVID19Cases,,2023-01-24_06-03-16,day,126,0,38
BL,2022-06-15,130,128212,FALSE,TRUE,155137,0,155092,0,154743,0,721,1197,119.57,127.79,7,292817,44.4,43785.71,40.83,43.64,NA,NA,NA,246.23,408.79,30,10.25,COVID19Cases,,2023-01-24_06-03-16,day,130,0,38
BL,2022-06-16,146,128358,FALSE,TRUE,155137,0,155092,0,154743,0,773,1272,122.43,136,7,292817,49.86,43835.57,41.81,46.45,NA,NA,NA,263.99,434.4,52,17.76000000000002,COVID19Cases,,2023-01-24_06-03-16,day,146,0,38
BL,2022-06-17,115,128473,FALSE,TRUE,155137,0,155092,0,154743,0,801,1342,129.71,143.29,7,292817,39.27,43874.84,44.3,48.94,NA,NA,NA,273.55,458.31,28,9.560000000000002,COVID19Cases,,2023-01-24_06-03-16,day,115,0,38
BL,2022-06-18,111,128584,FALSE,TRUE,155137,0,155092,0,154743,0,837,1415,145.86,148.43,7,292817,37.91,43912.75,49.81,50.69,NA,NA,NA,285.84,483.24,36,12.289999999999964,COVID19Cases,,2023-01-24_06-03-16,day,111,0,38
BL,2022-06-19,81,128665,FALSE,TRUE,155137,0,155092,0,154743,0,857,1452,152.57,155,7,292817,27.66,43940.41,52.1,52.93,NA,NA,NA,292.67,495.87,20,6.830000000000041,COVID19Cases,,2023-01-24_06-03-16,day,81,0,38
BL,2022-06-20,199,128864,FALSE,TRUE,155137,0,155092,0,154743,0,908,1587,161.57,167.57,7,292817,67.96,44008.37,55.18,57.23,NA,NA,NA,310.09,541.98,51,17.41999999999996,COVID19Cases,,2023-01-24_06-03-16,day,199,0,38
BL,2022-06-21,239,129103,FALSE,TRUE,155137,0,155092,0,154743,0,1021,1712,172.14,179.29,7,292817,81.62,44089.99,58.79,61.23,NA,NA,NA,348.68,584.67,113,38.59000000000003,COVID19Cases,,2023-01-24_06-03-16,day,239,0,38
BL,2022-06-22,177,129280,FALSE,TRUE,155137,0,155092,0,154743,0,1068,1789,177.29,191.36,7,292817,60.45,44150.44,60.55,65.35,NA,NA,NA,364.73,610.96,47,16.05000000000001,COVID19Cases,,2023-01-24_06-03-16,day,177,0,38
BL,2022-06-23,209,129489,FALSE,TRUE,155137,0,155092,0,154743,0,1131,1904,187.57,201.07,7,292817,71.38,44221.82,64.06,68.67,NA,NA,NA,386.25,650.24,63,21.519999999999982,COVID19Cases,,2023-01-24_06-03-16,day,209,0,38
BL,2022-06-24,189,129678,FALSE,TRUE,155137,0,155092,0,154743,0,1205,2006,205.43,210.36,7,292817,64.55,44286.36,70.16,71.84,NA,NA,NA,411.52,685.07,74,25.269999999999982,COVID19Cases,,2023-01-24_06-03-16,day,189,0,38
BL,2022-06-25,147,129825,FALSE,TRUE,155137,0,155092,0,154743,0,1241,2078,212.71,215.5,7,292817,50.2,44336.57,72.64,73.6,NA,NA,NA,423.81,709.66,36,12.29000000000002,COVID19Cases,,2023-01-24_06-03-16,day,147,0,38
BL,2022-06-26,153,129978,FALSE,TRUE,155137,0,155092,0,154743,0,1313,2170,230.14,220.64,7,292817,52.25,44388.82,78.6,75.35,NA,NA,NA,448.4,741.08,72,24.589999999999975,COVID19Cases,,2023-01-24_06-03-16,day,153,0,38
BL,2022-06-27,324,130302,FALSE,TRUE,155137,0,155092,0,154743,0,1438,2346,240.57,232.57,7,292817,110.65,44499.47,82.16,79.43,NA,NA,NA,491.09,801.18,125,42.69,COVID19Cases,,2023-01-24_06-03-16,day,324,0,38
BL,2022-06-28,290,130592,FALSE,TRUE,155137,0,155092,0,154743,0,1489,2510,248.57,238.5,7,292817,99.04,44598.5,84.89,81.45,NA,NA,NA,508.51,857.19,51,17.420000000000016,COVID19Cases,,2023-01-24_06-03-16,day,290,0,38
BL,2022-06-29,299,130891,FALSE,TRUE,155137,0,155092,0,154743,0,1611,2679,253.71,249.86,7,292817,102.11,44700.62,86.64,85.33,NA,NA,NA,550.17,914.91,122,41.65999999999997,COVID19Cases,,2023-01-24_06-03-16,day,299,0,38
BL,2022-06-30,282,131173,FALSE,TRUE,155137,0,155092,0,154743,0,1684,2815,253.71,255.57,7,292817,96.31,44796.92,86.64,87.28,NA,NA,NA,575.1,961.35,73,24.930000000000064,COVID19Cases,,2023-01-24_06-03-16,day,282,0,38
BL,2022-07-01,245,131418,FALSE,TRUE,155137,0,155092,0,154743,0,1740,2945,259.71,262.07,7,292817,83.67,44880.59,88.69,89.5,NA,NA,NA,594.23,1005.75,56,19.129999999999995,COVID19Cases,,2023-01-24_06-03-16,day,245,0,38
BL,2022-07-02,183,131601,FALSE,TRUE,155137,0,155092,0,154743,0,1776,3017,264.29,262.14,7,292817,62.5,44943.09,90.26,89.52,NA,NA,NA,606.52,1030.34,36,12.289999999999964,COVID19Cases,,2023-01-24_06-03-16,day,183,0,38
BL,2022-07-03,153,131754,FALSE,TRUE,155137,0,155092,0,154743,0,1776,3089,269.57,260.86,7,292817,52.25,44995.34,92.06,89.09,NA,NA,NA,606.52,1054.93,0,0,COVID19Cases,,2023-01-24_06-03-16,day,153,0,38
BL,2022-07-04,366,132120,FALSE,TRUE,155137,0,155092,0,154743,0,1818,3256,270.57,260.71,7,292817,124.99,45120.33,92.4,89.04,NA,NA,NA,620.87,1111.96,42,14.350000000000023,COVID19Cases,,2023-01-24_06-03-16,day,366,0,38
BL,2022-07-05,322,132442,FALSE,TRUE,155137,0,155092,0,154743,0,1850,3339,275.57,262.86,7,292817,109.97,45230.3,94.11,89.77,NA,NA,NA,631.79,1140.3,32,10.919999999999959,COVID19Cases,,2023-01-24_06-03-16,day,322,0,38
BL,2022-07-06,336,132778,FALSE,TRUE,155137,0,155092,0,154743,0,1887,3498,270.57,258.43,7,292817,114.75,45345.04,92.4,88.26,NA,NA,NA,644.43,1194.6,37,12.639999999999986,COVID19Cases,,2023-01-24_06-03-16,day,336,0,38
BL,2022-07-07,289,133067,FALSE,TRUE,155137,0,155092,0,154743,0,1894,3578,268,256.71,7,292817,98.7,45443.74,91.52,87.67,NA,NA,NA,646.82,1221.92,7,2.3900000000001,COVID19Cases,,2023-01-24_06-03-16,day,289,0,38
BL,2022-07-08,280,133347,FALSE,TRUE,155137,0,155092,0,154743,0,1929,3669,261.71,257.14,7,292817,95.62,45539.36,89.38,87.82,NA,NA,NA,658.77,1253,35,11.949999999999932,COVID19Cases,,2023-01-24_06-03-16,day,280,0,38
BL,2022-07-09,148,133495,FALSE,TRUE,155137,0,155092,0,154743,0,1894,3670,261.43,254.07,7,292817,50.54,45589.91,89.28,86.77,NA,NA,NA,646.82,1253.34,-35,-11.949999999999932,COVID19Cases,,2023-01-24_06-03-16,day,148,0,38
BL,2022-07-10,135,133630,FALSE,TRUE,155137,0,155092,0,154743,0,1876,3652,247.29,251.93,7,292817,46.1,45636.01,84.45,86.04,NA,NA,NA,640.67,1247.2,-18,-6.150000000000091,COVID19Cases,,2023-01-24_06-03-16,day,135,0,38
BL,2022-07-11,322,133952,FALSE,TRUE,155137,0,155092,0,154743,0,1832,3650,242.86,248.93,7,292817,109.97,45745.98,82.94,85.01,NA,NA,NA,625.65,1246.51,-44,-15.019999999999982,COVID19Cases,,2023-01-24_06-03-16,day,322,0,38
BL,2022-07-12,320,134272,FALSE,TRUE,155137,0,155092,0,154743,0,1830,3680,238.71,243.86,7,292817,109.28,45855.26,81.52,83.28,NA,NA,NA,624.96,1256.76,-2,-0.6899999999999409,COVID19Cases,,2023-01-24_06-03-16,day,320,0,38
BL,2022-07-13,237,134509,FALSE,TRUE,155137,0,155092,0,154743,0,1731,3618,237.57,234.57,7,292817,80.94,45936.2,81.13,80.11,NA,NA,NA,591.15,1235.58,-99,-33.81000000000006,COVID19Cases,,2023-01-24_06-03-16,day,237,0,38
BL,2022-07-14,258,134767,FALSE,TRUE,155137,0,155092,0,154743,0,1700,3594,235.86,229.36,7,292817,88.11,46024.31,80.55,78.33,NA,NA,NA,580.57,1227.39,-31,-10.579999999999927,COVID19Cases,,2023-01-24_06-03-16,day,258,0,38
BL,2022-07-15,251,135018,FALSE,TRUE,155137,0,155092,0,154743,0,1671,3600,236.14,223.07,7,292817,85.72,46110.03,80.64,76.18,NA,NA,NA,570.66,1229.44,-29,-9.910000000000082,COVID19Cases,,2023-01-24_06-03-16,day,251,0,38
BL,2022-07-16,140,135158,FALSE,TRUE,155137,0,155092,0,154743,0,1663,3557,226.29,223.21,7,292817,47.81,46157.84,77.28,76.23,NA,NA,NA,567.93,1214.75,-8,-2.730000000000018,COVID19Cases,,2023-01-24_06-03-16,day,140,0,38
BL,2022-07-17,123,135281,FALSE,TRUE,155137,0,155092,0,154743,0,1651,3527,221.86,222.93,7,292817,42.01,46199.84,75.77,76.13,NA,NA,NA,563.83,1204.51,-12,-4.099999999999909,COVID19Cases,,2023-01-24_06-03-16,day,123,0,38
BL,2022-07-18,324,135605,FALSE,TRUE,155137,0,155092,0,154743,0,1653,3485,215.86,217.57,7,292817,110.65,46310.49,73.72,74.3,NA,NA,NA,564.52,1190.16,2,0.6899999999999409,COVID19Cases,,2023-01-24_06-03-16,day,324,0,38
BL,2022-07-19,251,135856,FALSE,TRUE,155137,0,155092,0,154743,0,1584,3414,207.43,208.5,7,292817,85.72,46396.21,70.84,71.2,NA,NA,NA,540.95,1165.92,-69,-23.569999999999936,COVID19Cases,,2023-01-24_06-03-16,day,251,0,38
BL,2022-07-20,206,136062,FALSE,TRUE,155137,0,155092,0,154743,0,1553,3284,208.86,204.71,7,292817,70.35,46466.56,71.33,69.91,NA,NA,NA,530.37,1121.52,-31,-10.580000000000041,COVID19Cases,,2023-01-24_06-03-16,day,206,0,38
BL,2022-07-21,216,136278,FALSE,TRUE,155137,0,155092,0,154743,0,1511,3211,210,198.14,7,292817,73.77,46540.33,71.72,67.67,NA,NA,NA,516.02,1096.59,-42,-14.350000000000023,COVID19Cases,,2023-01-24_06-03-16,day,216,0,38
BL,2022-07-22,192,136470,FALSE,TRUE,155137,0,155092,0,154743,0,1452,3123,199,190.86,7,292817,65.57,46605.9,67.96,65.18,NA,NA,NA,495.87,1066.54,-59,-20.149999999999977,COVID19Cases,,2023-01-24_06-03-16,day,192,0,38
BL,2022-07-23,150,136620,FALSE,TRUE,155137,0,155092,0,154743,0,1462,3125,190.71,188.79,7,292817,51.23,46657.13,65.13,64.47,NA,NA,NA,499.29,1067.22,10,3.420000000000016,COVID19Cases,,2023-01-24_06-03-16,day,150,0,38
BL,2022-07-24,131,136751,FALSE,TRUE,155137,0,155092,0,154743,0,1470,3121,187.57,185.43,7,292817,44.74,46701.86,64.06,63.33,NA,NA,NA,502.02,1065.85,8,2.7299999999999613,COVID19Cases,,2023-01-24_06-03-16,day,131,0,38
BL,2022-07-25,247,136998,FALSE,TRUE,155137,0,155092,0,154743,0,1393,3046,180.43,169.93,7,292817,84.35,46786.22,61.62,58.03,NA,NA,NA,475.72,1040.24,-77,-26.299999999999955,COVID19Cases,,2023-01-24_06-03-16,day,247,0,38
BL,2022-07-26,193,137191,FALSE,TRUE,155137,0,155092,0,154743,0,1335,2919,174.29,168.57,7,292817,65.91,46852.13,59.52,57.57,NA,NA,NA,455.92,996.87,-58,-19.80000000000001,COVID19Cases,,2023-01-24_06-03-16,day,193,0,38
BL,2022-07-27,184,137375,FALSE,TRUE,155137,0,155092,0,154743,0,1313,2866,168.71,164.79,7,292817,62.84,46914.97,57.62,56.28,NA,NA,NA,448.4,978.77,-22,-7.520000000000039,COVID19Cases,,2023-01-24_06-03-16,day,184,0,38
BL,2022-07-28,166,137541,FALSE,TRUE,155137,0,155092,0,154743,0,1263,2774,160.86,159.93,7,292817,56.69,46971.66,54.94,54.62,NA,NA,NA,431.33,947.35,-50,-17.069999999999993,COVID19Cases,,2023-01-24_06-03-16,day,166,0,38
BL,2022-07-29,149,137690,FALSE,TRUE,155137,0,155092,0,154743,0,1220,2672,140.86,155.14,7,292817,50.89,47022.54,48.11,52.98,NA,NA,NA,416.64,912.52,-43,-14.689999999999998,COVID19Cases,,2023-01-24_06-03-16,day,149,0,38
BL,2022-07-30,111,137801,FALSE,TRUE,155137,0,155092,0,154743,0,1181,2643,146.43,150.86,7,292817,37.91,47060.45,50.01,51.52,NA,NA,NA,403.32,902.61,-39,-13.319999999999993,COVID19Cases,,2023-01-24_06-03-16,day,111,0,38
BL,2022-07-31,76,137877,FALSE,TRUE,155137,0,155092,0,154743,0,1126,2596,142,146.79,7,292817,25.95,47086.41,48.49,50.13,NA,NA,NA,384.54,886.56,-55,-18.779999999999973,COVID19Cases,,2023-01-24_06-03-16,day,76,0,38
BL,2022-08-01,107,137984,FALSE,TRUE,155137,0,155092,0,154743,0,986,2379,139.43,142.43,7,292817,36.54,47122.95,47.62,48.64,NA,NA,NA,336.73,812.45,-140,-47.81,COVID19Cases,,2023-01-24_06-03-16,day,107,0,38
BL,2022-08-02,232,138216,FALSE,TRUE,155137,0,155092,0,154743,0,1025,2360,136,138.79,7,292817,79.23,47202.18,46.45,47.4,NA,NA,NA,350.05,805.96,39,13.319999999999993,COVID19Cases,,2023-01-24_06-03-16,day,232,0,38
BL,2022-08-03,153,138369,FALSE,TRUE,155137,0,155092,0,154743,0,994,2307,133,135.64,7,292817,52.25,47254.43,45.42,46.32,NA,NA,NA,339.46,787.86,-31,-10.590000000000032,COVID19Cases,,2023-01-24_06-03-16,day,153,0,38
BL,2022-08-04,148,138517,FALSE,TRUE,155137,0,155092,0,154743,0,976,2239,132.71,131.79,7,292817,50.54,47304.97,45.32,45.01,NA,NA,NA,333.31,764.64,-18,-6.149999999999977,COVID19Cases,,2023-01-24_06-03-16,day,148,0,38
BL,2022-08-05,125,138642,FALSE,TRUE,155137,0,155092,0,154743,0,952,2172,144,129.79,7,292817,42.69,47347.66,49.18,44.32,NA,NA,NA,325.12,741.76,-24,-8.189999999999998,COVID19Cases,,2023-01-24_06-03-16,day,125,0,38
BL,2022-08-06,90,138732,FALSE,TRUE,155137,0,155092,0,154743,0,931,2112,131.14,127.29,7,292817,30.74,47378.4,44.79,43.47,NA,NA,NA,317.95,721.27,-21,-7.170000000000016,COVID19Cases,,2023-01-24_06-03-16,day,90,0,38
BL,2022-08-07,74,138806,FALSE,TRUE,155137,0,155092,0,154743,0,929,2055,129.29,127.71,7,292817,25.27,47403.67,44.15,43.61,NA,NA,NA,317.26,701.8,-2,-0.6899999999999977,COVID19Cases,,2023-01-24_06-03-16,day,74,0,38
BL,2022-08-08,186,138992,FALSE,TRUE,155137,0,155092,0,154743,0,1008,1994,124.14,131.93,7,292817,63.52,47467.19,42.4,45.06,NA,NA,NA,344.24,680.97,79,26.980000000000018,COVID19Cases,,2023-01-24_06-03-16,day,186,0,38
BL,2022-08-09,142,139134,FALSE,TRUE,155137,0,155092,0,154743,0,918,1943,123.57,126.43,7,292817,48.49,47515.68,42.2,43.18,NA,NA,NA,313.51,663.55,-90,-30.730000000000018,COVID19Cases,,2023-01-24_06-03-16,day,142,0,38
BL,2022-08-10,140,139274,FALSE,TRUE,155137,0,155092,0,154743,0,905,1899,121.57,124.36,7,292817,47.81,47563.5,41.52,42.47,NA,NA,NA,309.07,648.53,-13,-4.439999999999998,COVID19Cases,,2023-01-24_06-03-16,day,140,0,38
BL,2022-08-11,112,139386,FALSE,TRUE,155137,0,155092,0,154743,0,869,1845,122.71,121.07,7,292817,38.25,47601.74,41.91,41.35,NA,NA,NA,296.77,630.09,-36,-12.300000000000011,COVID19Cases,,2023-01-24_06-03-16,day,112,0,38
BL,2022-08-12,121,139507,FALSE,TRUE,155137,0,155092,0,154743,0,865,1817,119.86,119.29,7,292817,41.32,47643.07,40.93,40.74,NA,NA,NA,295.41,620.52,-4,-1.3599999999999568,COVID19Cases,,2023-01-24_06-03-16,day,121,0,38
BL,2022-08-13,76,139583,FALSE,TRUE,155137,0,155092,0,154743,0,851,1782,121.71,117.71,7,292817,25.95,47669.02,41.57,40.2,NA,NA,NA,290.63,608.57,-14,-4.78000000000003,COVID19Cases,,2023-01-24_06-03-16,day,76,0,38
BL,2022-08-14,82,139665,FALSE,TRUE,155137,0,155092,0,154743,0,859,1788,119.43,115.64,7,292817,28,47697.03,40.79,39.49,NA,NA,NA,293.36,610.62,8,2.730000000000018,COVID19Cases,,2023-01-24_06-03-16,day,82,0,38
BL,2022-08-15,166,139831,FALSE,TRUE,155137,0,155092,0,154743,0,839,1847,118,112.07,7,292817,56.69,47753.72,40.3,38.27,NA,NA,NA,286.53,630.77,-20,-6.830000000000041,COVID19Cases,,2023-01-24_06-03-16,day,166,0,38
BL,2022-08-16,155,139986,FALSE,TRUE,155137,0,155092,0,154743,0,852,1770,115,110.07,7,292817,52.93,47806.65,39.27,37.59,NA,NA,NA,290.97,604.47,13,4.440000000000055,COVID19Cases,,2023-01-24_06-03-16,day,155,0,38
BL,2022-08-17,124,140110,FALSE,TRUE,155137,0,155092,0,154743,0,836,1741,113.86,108.36,7,292817,42.35,47849,38.88,37.01,NA,NA,NA,285.5,594.57,-16,-5.470000000000027,COVID19Cases,,2023-01-24_06-03-16,day,124,0,38
BL,2022-08-18,102,140212,FALSE,TRUE,155137,0,155092,0,154743,0,826,1695,108.57,108.07,7,292817,34.83,47883.83,37.08,36.91,NA,NA,NA,282.09,578.86,-10,-3.410000000000025,COVID19Cases,,2023-01-24_06-03-16,day,102,0,38
BL,2022-08-19,100,140312,FALSE,TRUE,155137,0,155092,0,154743,0,805,1670,104.29,105.71,7,292817,34.15,47917.98,35.62,36.1,NA,NA,NA,274.92,570.32,-21,-7.169999999999959,COVID19Cases,,2023-01-24_06-03-16,day,100,0,38
